MATERIAL,source,Banner,Plan_Banner,Plan_Region,CL4Key,CL6Key,Pos_Qty_EA,Pos_Sales,POS_QTY_CS,UBP,UNIT,FACTOR_EACH,PER_SALES_UOM_CASE,Complete_PPG,Total_Sales,Baseline_Qty,Baseline_Nps,Incr_Sales,PromoId,PromoDuration,MATERIALDESC,SUB_CATEGORY,SUB_CATEGORY_DESC,CATEGORY,CATEGORY_DESC,FGroup_Desc
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,60,179.4,7.5,23.44,EA,1,8,Superbundle,175.8,10,234.4,-58.6,1409719,49,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,33,107.57,4.125,23.44,EA,1,8,Superbundle,96.69,12,281.28,-184.59,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,57,187.53,7.125,23.44,EA,1,8,Superbundle,167.01,12,281.28,-114.27,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,44,143.76,5.5,23.44,EA,1,8,Superbundle,128.92,12,281.28,-152.36,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,94,238.92,11.75,23.44,EA,1,8,Superbundle,275.42,12,281.28,-5.86,739728,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,94,238.92,11.75,23.44,EA,1,8,Superbundle,275.42,12,281.28,-5.86,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,38,122.02,4.75,23.44,EA,1,8,Superbundle,111.34,12,281.28,-169.94,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,112,282.98,14.0,23.44,EA,1,8,Superbundle,328.16,12,281.28,46.88,739728,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,112,282.98,14.0,23.44,EA,1,8,Superbundle,328.16,12,281.28,46.88,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,92,232.95,11.5,23.44,EA,1,8,Superbundle,269.56,12,281.28,-11.72,739728,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,92,232.95,11.5,23.44,EA,1,8,Superbundle,269.56,12,281.28,-11.72,1333245,89,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A ONTARIO,Company A,ONTARIO,292278,292696,75,224.25,9.375,23.44,EA,1,8,Superbundle,219.75,13,304.72,-84.97,759973,63,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,67,251.25,8.375,26.24,EA,1,8,Superbundle,219.76,7,183.68,36.08,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,73,273.75,9.125,26.24,EA,1,8,Superbundle,239.44,7,183.68,55.76,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,75,281.25,9.375,26.24,EA,1,8,Superbundle,246.0,7,183.68,62.32,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,69,258.75,8.625,26.24,EA,1,8,Superbundle,226.32,7,183.68,42.64,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,61,228.75,7.625,26.24,EA,1,8,Superbundle,200.08,7,183.68,16.4,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,52,195.0,6.5,26.24,EA,1,8,Superbundle,170.56,7,183.68,-13.12,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,52,195.0,6.5,26.24,EA,1,8,Superbundle,170.56,7,183.68,-13.12,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,67,251.25,8.375,26.24,EA,1,8,Superbundle,219.76,7,183.68,36.08,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,84,315.0,10.5,26.24,EA,1,8,Superbundle,275.52,7,183.68,91.84,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,84,315.0,10.5,26.24,EA,1,8,Superbundle,275.52,7,183.68,91.84,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,106,397.5,13.25,26.24,EA,1,8,Superbundle,347.68,7,183.68,164.0,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,58,217.5,7.25,26.24,EA,1,8,Superbundle,190.24,7,183.68,6.56,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,58,217.5,7.25,26.24,EA,1,8,Superbundle,190.24,7,183.68,6.56,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,124,465.0,15.5,26.24,EA,1,8,Superbundle,406.72,7,183.68,223.04,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,124,465.0,15.5,26.24,EA,1,8,Superbundle,406.72,7,183.68,223.04,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,74,277.5,9.25,26.24,EA,1,8,Superbundle,242.72,7,183.68,59.04,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,74,277.5,9.25,26.24,EA,1,8,Superbundle,242.72,7,183.68,59.04,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,54,202.5,6.75,26.24,EA,1,8,Superbundle,177.12,7,183.68,-6.56,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,74,277.5,9.25,26.24,EA,1,8,Superbundle,242.72,7,183.68,59.04,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,57,213.75,7.125,26.24,EA,1,8,Superbundle,186.96,7,183.68,3.28,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,57,213.75,7.125,26.24,EA,1,8,Superbundle,186.96,7,183.68,3.28,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,74,277.5,9.25,26.24,EA,1,8,Superbundle,242.72,7,183.68,59.04,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,129,483.75,16.125,26.24,EA,1,8,Superbundle,423.12,7,183.68,239.44,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,64,240.0,8.0,26.24,EA,1,8,Superbundle,209.92,7,183.68,26.24,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,64,240.0,8.0,26.24,EA,1,8,Superbundle,209.92,7,183.68,26.24,761330,7,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,54,202.5,6.75,26.24,EA,1,8,Superbundle,177.12,8,209.92,-32.8,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,189,565.11,23.625,26.24,EA,1,8,Superbundle,619.92,8,209.92,410.0,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,57,213.75,7.125,26.24,EA,1,8,Superbundle,186.96,8,209.92,-22.96,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,163,487.37,20.375,26.24,EA,1,8,Superbundle,534.64,8,209.92,324.72,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,66,247.5,8.25,26.24,EA,1,8,Superbundle,216.48,8,209.92,6.56,2574845,21,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,136,406.64,17.0,26.24,EA,1,8,Superbundle,446.08,8,209.92,236.16,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,135,403.65,16.875,26.24,EA,1,8,Superbundle,442.8,8,209.92,232.88,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,125,468.75,15.625,26.24,EA,1,8,Superbundle,410.0,8,209.92,200.08,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,81,303.75,10.125,26.24,EA,1,8,Superbundle,265.68,8,209.92,55.76,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,100,299.0,12.5,26.24,EA,1,8,Superbundle,328.0,8,209.92,118.08,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,97,363.75,12.125,26.24,EA,1,8,Superbundle,318.16,8,209.92,108.24,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,76,285.0,9.5,26.24,EA,1,8,Superbundle,249.28,8,209.92,39.36,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,129,385.71,16.125,26.24,EA,1,8,Superbundle,423.12,8,209.92,213.2,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,181,541.19,22.625,26.24,EA,1,8,Superbundle,593.68,8,209.92,383.76,154298,70,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,153,510.25,19.125,23.44,EA,1,8,Superbundle,448.29,9,210.96,237.33,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,16,53.38,2.0,23.44,EA,1,8,Superbundle,46.88,9,210.96,-164.08,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,99,330.16,12.375,23.44,EA,1,8,Superbundle,290.07,9,210.96,79.11,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,114,380.17,14.25,23.44,EA,1,8,Superbundle,334.02,9,210.96,123.06,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,102,340.08,12.75,23.44,EA,1,8,Superbundle,298.86,9,210.96,87.9,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,90,300.1,11.25,23.44,EA,1,8,Superbundle,263.7,9,210.96,52.74,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,168,560.2,21.0,23.44,EA,1,8,Superbundle,492.24,9,210.96,281.28,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,71,266.25,8.875,23.44,EA,1,8,Superbundle,208.03,10,234.4,-26.37,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,123,461.25,15.375,23.44,EA,1,8,Superbundle,360.39,10,234.4,125.99,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,52,195.0,6.5,23.44,EA,1,8,Superbundle,152.36,10,234.4,-82.04,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,91,303.4,11.375,23.44,EA,1,8,Superbundle,266.63,10,234.4,32.23,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,80,266.76,10.0,23.44,EA,1,8,Superbundle,234.4,10,234.4,0.0,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,55,206.25,6.875,23.44,EA,1,8,Superbundle,161.15,10,234.4,-73.25,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,67,251.25,8.375,23.44,EA,1,8,Superbundle,196.31,10,234.4,-38.09,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,78,292.5,9.75,23.44,EA,1,8,Superbundle,228.54,10,234.4,-5.86,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,56,210.0,7.0,23.44,EA,1,8,Superbundle,164.08,10,234.4,-70.32,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,81,303.75,10.125,23.44,EA,1,8,Superbundle,237.33,10,234.4,2.93,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,57,213.75,7.125,23.44,EA,1,8,Superbundle,167.01,10,234.4,-67.39,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,79,296.25,9.875,23.44,EA,1,8,Superbundle,231.47,10,234.4,-2.93,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,122,457.5,15.25,23.44,EA,1,8,Superbundle,357.46,10,234.4,123.06,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,67,251.25,8.375,23.44,EA,1,8,Superbundle,196.31,10,234.4,-38.09,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,83,311.25,10.375,23.44,EA,1,8,Superbundle,243.19,10,234.4,8.79,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
11001187,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,65,243.75,8.125,23.44,EA,1,8,Superbundle,190.45,10,234.4,-43.95,1371837,28,STOUFFER'S BST Italian 5 Cheese 8x256gCA,CAKK1K112,STF BISTRO CRUSTINI,CAKK1,FROZEN MEALS,CEF - CA Bistro 8pk
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,44,263.56,7.33333,42.42,EA,1,6,Sweet & Creamy,311.08,4,169.68,141.4,775782,42,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,83,455.67,13.8333,42.42,EA,1,6,Sweet & Creamy,586.81,4,169.68,417.13,247458,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,46,275.54,7.66667,42.42,EA,1,6,Sweet & Creamy,325.22,4,169.68,155.54,775782,42,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,60,329.4,10.0,42.42,EA,1,6,Sweet & Creamy,424.2,4,169.68,254.52,247458,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,44,263.56,7.33333,42.42,EA,1,6,Sweet & Creamy,311.08,4,169.68,141.4,775782,42,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,69,378.81,11.5,42.42,EA,1,6,Sweet & Creamy,487.83,4,169.68,318.15,1456511,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,64,351.36,10.6667,42.42,EA,1,6,Sweet & Creamy,452.48,4,169.68,282.8,1456511,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,45,247.05,7.5,42.42,EA,1,6,Sweet & Creamy,318.15,4,169.68,148.47,1456511,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,57,312.93,9.5,42.42,EA,1,6,Sweet & Creamy,402.99,4,169.68,233.31,1456511,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
12459411,Company A,Company A QUEBEC,Company A,QUEBEC,292279,293051,38,208.62,6.33333,42.42,EA,1,6,Sweet & Creamy,268.66,4,169.68,98.98,1456511,7,NESCAFE S&C FV 6 (18x19g),CABB1B103,Specialty Coffee,CABB1,Coffee,CZ4 - CA Nescafe Sweet & Creamy Sachets
